propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,highlight,neighborhood,newDevelopmentFinished
33405684,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0f/fb/c8/244274631.jpg,1208-4899,16,2,523000.0,{'price': {'amount': 523000.0}},flat,sale,48.0,1,1,Baixa,Lisboa,Santa Maria Maior,Baixa,pt,38.7081066,-9.1338509,False,https://www.idealista.pt/imovel/33405684/,,False,good,False,,,10896.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33405672,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/73/11/fd/244274432.jpg,1208-4890,16,4,596000.0,{'price': {'amount': 596000.0}},flat,sale,65.0,1,2,Baixa,Lisboa,Santa Maria Maior,Baixa,pt,38.7079805,-9.1360431,False,https://www.idealista.pt/imovel/33405672/,"¿Cómo es vivir en Alfama? Entre el Alto da Graça y el río Tajo, encontramos el nuevo Clube Ando Living Alfama. En uno de los barrios más carismáticos de Lisboa, caracterizado por sus edificios de tonos pastel, azulejos típicos y techos de terracota, renace a partir de tres edificios históricos y con una fachada recuperada orientada al sereno río Tajo, un nuevo concepto de alojamiento turístico que promete dinamizar e innovar el turismo de la ciudad lisboeta, así como revivir las tradiciones, hábitos y costumbres de la capital. Cuéntame más sobre los tres edificios históricos donde se encuentra este apartamento... Integrado en el Alfama Club, junto con otros 55 apartamentos, este deslumbrante apartamento de 1 dormitorio con una superficie total de 65m2, situado en la cuarta planta del edificio A, antaño un antiguo edificio con fachada pombalina, que ahora adquiere un nuevo dinamismo sin perder el legado histórico y arquitectónico del edificio. Actualmente con un proyecto de rehabilitación del estudio de arquitectura Saraiva+Associados, todo el edificio mantiene su estilo pombalino, tanto en la fachada como en los techos altos y amplios ventanales, que proporcionan al espacio una imponencia única armonizada con la luz natural que se expande por el apartamento, creando la simbiosis perfecta entre el interior y el exterior y haciendo aún más agradable la experiencia de la vista singular sobre el río Tajo como telón de fondo, sobrevolado ocasionalmente por gaviotas. Cuando abrimos los amplios ventanales, el interior se armoniza con el exterior y los sonidos son igualmente únicos y placenteros, distinguiéndose a lo lejos un diálogo entre las gaviotas y los barcos que atraviesan el río. ¿Qué tiene de especial y diferente el Ando Living? Armoniosamente pensado a la vez que el proyecto de rehabilitación, también el interior de este apartamento mereció la debida atención y cuidado en su decoración. AvroKo, es el nombre de la empresa premiada que está detrás de este proyecto que casa el concepto con la estética con tanta profundidad y personalidad y tienen el don de hacer que los espacios viejos, nuevos e intemporales, todo al mismo tiempo. El enfoque es la sofisticación y el detalle que aporta al interior el lujo de un hotel de primera clase, sin perder el confort familiar que le hará sentirse como en casa. El apartamento está totalmente equipado con cocina, una suite, un aseo social, una zona de estar y de trabajo. También se beneficiará de una amplia gama de servicios que se encuentran en los hoteles de lujo, como servicio de conserjería, servicio de habitaciones, limpieza en seco y lavandería. Distinto por sus amplias áreas, acabados lujosos y un diseño minimalista, este apartamento creado pensando en el estilo de vida del nómada contemporáneo busca traer al estilo de vida de quien lo habita, no solo todo el confort y comodidad, sino la posibilidad de experimentar el alma de la ciudad, incluso sin salir del interior del club, ya que además de todo el interior del apartamento es posible disfrutar de todas las comodidades de Ando Living. Quien viva en el Ando Alfama Club tendrá a su disposición una amplia gama de servicios y espacios que harán que su vivencia sea aún más especial y auténtica. Aquí podrá conciliar fácilmente su espacio residencial con las demás instalaciones de Ando e integrar sus días de trabajo y momentos de ocio en una comunidad y un ambiente que le ofrece una piscina infinita orientada al río Tajo en una zona exterior pensada estéticamente, un gimnasio, spa, bar, restaurante y una concept store. En Ando Living Alfama habitar, trabajar o relajarse será una experiencia única. ¿Qué significa formar parte del Club Ando Living? Ando Living es un concepto imaginado y diseñado para las necesidades de los nómadas progresivos, conocido como el lugar donde los viajeros modernos pueden vivir una vida sin esfuerzo, tranquila y placentera, estando en casa lejos",False,good,False,,,9169.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33405683,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4a/c7/3c/244274426.jpg,1208-4889,15,4,1060000.0,{'price': {'amount': 1060000.0}},flat,sale,114.0,2,2,Baixa,Lisboa,Santa Maria Maior,Baixa,pt,38.7077049,-9.1331555,False,https://www.idealista.pt/imovel/33405683/,,False,good,False,,,9298.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33405615,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c4/a9/e1/244273380.jpg,2001003-21,37,1,468800.0,{'price': {'amount': 468800.0}},flat,sale,65.0,2,1,Centro,Lisboa,Ajuda,Centro,pt,38.7058188,-9.1987835,False,https://www.idealista.pt/imovel/33405615/,,False,good,False,,,7212.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33267073,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d9/db/d7/124206224.jpg,A1544,32,1,630000.0,{'price': {'amount': 630000.0}},flat,sale,90.0,2,2,"avenida da Índia, Loteamento Alcântara Poente s/n",Lisboa,Alcântara,Largo do Calvário - Lx Factory,pt,38.7015729,-9.1764699,True,https://www.idealista.pt/empreendimento/33267073/,"Este apartamento de 90,06 m² y 2 dormitorios está situado en RIVART, en Alcântara, un barrio situado entre el centro de Lisboa y Belém, a orillas del río Tajo. Con fácil acceso y LX Factory como su principal atractivo, Alcântara cuenta con una amplia oferta de tiendas, restaurantes, bares y espacios de coworking que siguen las últimas tendencias. El apartamento también ofrece un balcón de 10,24 m² y una plaza de aparcamiento. A orillas del río, RIVART brinda una verdadera calidad de vida, cerca del corazón de la capital.",True,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7000.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en avenida da Índia, Loteamento Alcântara Poente s/n'}",True,False,False,False,False,False,,,False
33405445,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/66/7d/6a/244270102.jpg,120611854-51,45,2,490000.0,{'price': {'amount': 490000.0}},flat,sale,97.0,2,2,"rua Pascoal de Melo, 42",Lisboa,Arroios,São Jorge de Arroios,pt,38.7313345,-9.1348615,True,https://www.idealista.pt/imovel/33405445/,,False,good,False,False,,5052.0,{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Piso en rua Pascoal de Melo, 42'}",False,False,False,False,False,False,,Alameda - Praça do Chile - Almirante Reis,
33405583,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e8/0b/0e/244271306.jpg,W-02VD0E,30,2,430000.0,{'price': {'amount': 430000.0}},flat,sale,73.0,3,1,Campo Grande,Lisboa,Alvalade,Campo Grande,pt,38.7518213,-9.1453899,False,https://www.idealista.pt/imovel/33405583/,,False,good,False,,,5890.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33405510,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/85/d1/09/244268414.jpg,1196-9317,22,4,760000.0,{'price': {'amount': 760000.0}},flat,sale,202.0,3,4,São João de Brito,Lisboa,Alvalade,São João de Brito,pt,38.7500261,-9.1423519,False,https://www.idealista.pt/imovel/33405510/,"Porque saber vivir es un arte, este departamento fue diseñado y construido para quienes saben que son los detalles los que marcan la diferencia Departamento de 3 habitaciones con un área bruta total de 202m2, con 160 m2 de área bruta privada. y 42 m2 de superficie bruta dependiente, en el barrio de Alvalade, conocido como uno de los mejores barrios para vivir. A 5 minutos del aeropuerto de Lisboa y al lado de la plaza Areeiro, con numerosos espacios verdes, con énfasis en el Parque da Bela Vista justo al lado, la proximidad al centro de la ciudad, las diversas escuelas públicas y privadas que cubren los distintos niveles de educación, son factores que hacen de esta ubicación una de las más codiciadas de la ciudad de Lisboa. El proyecto interior siguió criterios de alta calidad, con el objetivo de transformar. el espacio físico en un espacio de confort y bienestar. Con acabados de primera calidad en todas las estancias, destacamos la tarima flotante de madera de roble, la piedra crema marfil en los baños y el granito en la cocina. Dierre puerta blindada en la entrada y las dos ventanas en todas las habitaciones, las exteriores son Technal, además del sistema de calefacción central y aire acondicionado Daikin, aportando un confort inigualable a esta vivienda familiar Box para dos coches y espacio de almacenamiento de limpieza. 24 horas al díaNo pierdas esta oportunidad y reserva tu visita ahora. Características: Características exteriores: estacionamiento; Puerta blindada; Videoportero; Áreas comunes; Características interiores - Hall de entrada; Electrodomésticos integrados; Baño completo; Armario; Armarios; Orientación - Este; Sur; Otros equipos: servicio de Internet; Televisión por cable; Gas canalizado; Calefacción central; Sistema de seguridad; Vistas - Vista de la ciudad; Vista al jardín; Otras características - Palco (2 plazas); Balcón; Cocina equipada; Suite; Acceso adecuado para personas con movilidad reducida; Ascensor; Aire condicionado;.",False,good,False,,,3762.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33405497,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/56/d9/19/244268367.jpg,1196-9224,28,2,212000.0,{'price': {'amount': 212000.0}},flat,sale,42.0,3,1,travessa Cruz do Desterro s/n,Lisboa,Arroios,Pena,pt,38.7207989,-9.1375708,True,https://www.idealista.pt/imovel/33405497/,"Apartamento en buen estado general. Buena exposición al sol. Muy bien ubicado. Piso de tablones. Cocina equipada con lavadora; Placa vitrocerámica; Extractor de aire; Calefactor acumulativo Ariston. Todas las habitaciones con ventanas. Baño con poliban. Todos los espacios con iluminación, mediante proyectores incorporados. Muy céntrico y cerca de: Todo tipo de comercio y transporte, concretamente Metro do Intendente, Elevador do Lavra. Hospital de São José y Hospital de Santo António dos Capuchos. Escuela de Medicina Nova - Facultad de Ciencias Médicas; Goethe - Institut Lisboa. Restaurante-Cervejaria Ramiro. Jardim do Torel. Esta propiedad cotiza en exclusiva. La compartimos con todas las agencias inmobiliarias profesionales al 50% / 50%. * Disponemos de un departamento financiero a su disposición, que analiza tu caso en particular, presentándote la solución de financiación que más te conviene. Características: Orientación - Noroeste; Sureste; Otros equipos: servicio de Internet; Televisión por cable; Depósito de agua; Refrigerador; Microonda; Lavadora; Vistas - Vista de la ciudad;.",False,good,False,,,5048.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en travessa Cruz do Desterro s/n'}",True,False,False,False,False,False,,,
33405492,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0a/4c/1b/244268227.jpg,1196-8599,49,3,750000.0,{'price': {'amount': 750000.0}},flat,sale,204.0,4,3,Quinta dos Alcoutins,Lisboa,Lumiar,Quinta dos Alcoutins,pt,38.7767194,-9.1717629,False,https://www.idealista.pt/imovel/33405492/,"Con una ubicación privilegiada en Quinta dos Alcoutins, encontrará este hermoso apartamento de 4 dormitorios, la definición misma de confort. El inmueble se venderá con usufructo del actual propietario (82 años) al que irá asociado el pago mensual de una remuneración a acordar entre las partes. Esta es una buena posibilidad para invertir en una propiedad y, quién sabe, en una casa para tus hijos. Con una extensión de 37 hectáreas, Quinta dos Alcoutins se destaca por la presencia dominante del Campo de Golf. Esta es una oportunidad única para disfrutar de una alta calidad de vida en Lisboa, inmerso en un entorno donde prevalece la naturaleza. Situada en Rua Daciano Costa, junto al Club de Golf Paço do Lumiar, la propiedad cuenta con grandes ventanales que garantizan una luminosidad inigualable en toda la casa. Desde la sala y el dormitorio principal (suite), la vista es impresionante, ya sea de día, con la tranquilidad del campo de golf y el movimiento de la ciudad de fondo, o de noche, con todas las luces creando un ambiente auténtico. imagen vívida al final del día. Con 204,44 m2 de área privada bruta y 147,50 m2 de área útil, el departamento se distribuye en un generoso hall de entrada, para permitir una buena separación de las áreas sociales y privadas. Está compuesto por: Hall de entrada; Cocina con espacio para una pequeña mesa de comedor; Amplio salón; 1 dormitorio/suite, con generoso armario; 3 dormitorios, todos con armarios empotrados; 1 baño de visitas y 2 baños completos. Esta fracción también cuenta con 2 plazas de aparcamiento y un trastero. Construido en 2010, aquí encontrará detalles de calidad y varias mejoras realizadas desde entonces. En términos de confort térmico destacamos: En las ventanas de la fachada este (salón y suite) se añadió una segunda línea de ventanas de doble acristalamiento; Calefacción central en toda la casa, con toalleros calefactables en los baños; Cuenta con caldera de gas natural, para calentamiento de agua, y calentador de agua para tanque; Chimenea con estufa; Preinstalación de aire acondicionado; Ventanas climalit con persianas eléctricas. Cerca de Quinta dos Alcoutins, encontrará varias comodidades para su vida diaria y la de su familia: Enseñando Colegio São João de Brito Colegio de Santo Tomás Universidades en Campo Grande y Alameda das Universidades Espacios Verdes y Parques Campo de Golf Paço do Lumiar; Quinta das Conchas y Parque Lilases; el Parque Monteiro Mor, en el Museo del Teatro; Jardines de Campo Grande. Sobre movilidad y viajes: Proximidad al acceso al Eje Norte-Sur y a las principales vías de la ciudad; Parada de autobús en la misma calle (768), con fácil conexión con el metro; Aeropuerto Humberto Delgado a 8 km. También se garantiza una amplia oferta de comercio y servicios, dada la proximidad a Calçada de Carriche, Lumiar y el Eje Norte-Sur. Si está buscando un apartamento para sus hijos o para el regreso de su familia a Portugal dentro de unos años, hable con nosotros, le presentaremos el estudio de mercado asociado a la propiedad y resolveremos cualquier duda que tenga al respecto. Compartimos la comisión con todos los agentes/profesionales inmobiliarios al 50%/50%.",False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3676.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33405457,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bb/ff/3d/244268132.jpg,2270-211,11,1,399000.0,{'price': {'amount': 399000.0}},flat,sale,76.0,2,1,Santa Engrácia,Lisboa,São Vicente,Santa Engrácia,pt,38.7193269,-9.1223075,False,https://www.idealista.pt/imovel/33405457/,,False,good,False,,,5250.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
