propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,description,highlight,neighborhood,newDevelopmentFinished
33377583,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/62/3c/a2/242652984.jpg,,14,2,385000.0,{'price': {'amount': 385000.0}},flat,sale,90.0,1,1,Calçada de Santo André,Lisboa,São Vicente,Graça,pt,38.7136434,-9.1330637,False,https://www.idealista.pt/imovel/33377583/,False,good,False,False,4278.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en Calçada de Santo André'}",True,False,False,False,False,False,,"Apartamento T1 completamente renovado, ubicado en La Gracia. Cuenta con salón/cocina americana, 1 dormitorio y baño. También cuenta con un patio exclusivo de 8m2. La cocina está equipada con electrodomésticos Bosch, incluyendo horno/microondas, lavavajillas, placa de inducción, frigorífico/congelador combinado, campana extractora, termoacumulador y lavadora. El apartamento tiene un patio con suelo de tarima de madera, iluminación exterior con tecnología led en el jardín, jardín vertical y banco de jardín en Lioz. Las ventanas son de PVC con doble acristalamiento térmico y tiene preinstalación de aire acondicionado. El apartamento también cuenta con aparatos eléctricos Jung LS990, plato de ducha Geberit, sanitarios Villeroy & Boch / Catalano, encimeras en Corian/Silestone/Dekton, lavabo de sobreponer Sanindusa y grifería de Bruma color Blanco en el baño y la cocina. Los revestimientos cerámicos en la cocina americana y el baño son de alta calidad, mientras que el suelo es de madera maciza de pino en el salón, pasillos y dormitorios. Los armarios y armarios tienen puertas lacadas, así como las puertas interiores. La cocina lacada es de calidad superior, con herrajes Blum e isla con taburetes altos. El apartamento tiene iluminación interior con tecnología led en toda su extensión. Las infraestructuras técnicas de agua, alcantarillado y electricidad son totalmente nuevas, así como las de aire acondicionado. Situado en la 2ª planta de un edificio sin ascensor, Existe la posibilidad de convertir el apartamento en T2. Ubicado en la histórica Calzada de Santo André, cerca de puntos turísticos de la ciudad, es una oportunidad tanto para vivienda propia como para inversión. Contáctenos y agende su visita.",,,
33376346,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/16/23/ff/242600403.jpg,C0421-00629,17,,340000.0,{'price': {'amount': 340000.0}},flat,sale,77.0,2,1,"rua Doutor António Granjo, 11",Lisboa,São Domingos de Benfica,Sete Rios,pt,38.7392245,-9.1649808,True,https://www.idealista.pt/imovel/33376346/,True,renew,False,True,4416.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua Doutor António Granjo, 11'}",False,False,False,False,False,False,,,,,
33377622,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8d/18/85/242655197.jpg,CD.11225.(A),24,2,299900.0,{'price': {'amount': 299900.0}},flat,sale,63.0,2,2,Centro,Lisboa,Penha de França,Centro,pt,38.727318,-9.1293542,False,https://www.idealista.pt/imovel/33377622/,False,good,False,False,4760.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,,
33377620,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2f/f1/8c/242655051.jpg,101500148,17,bj,349900.0,{'price': {'amount': 349900.0}},flat,sale,70.0,2,1,rua António Nobre,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7476952,-9.1800572,False,https://www.idealista.pt/imovel/33377620/,True,good,False,True,4999.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua António Nobre'}",True,False,False,False,False,False,,,,,
33377503,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a8/ee/43/242652008.jpg,CD.11269.(A),51,2,399900.0,{'price': {'amount': 399900.0}},flat,sale,76.0,2,2,Estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.745843,-9.1808609,False,https://www.idealista.pt/imovel/33377503/,False,good,False,False,5262.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,,
33377511,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/98/be/f6/242650950.jpg,120611192-1079,15,4,560000.0,{'price': {'amount': 560000.0}},flat,sale,111.0,3,2,largo Mendonça e Costa,Lisboa,Penha de França,Bairro dos Actores - Barão Sabrosa,pt,38.7313521,-9.129615,False,https://www.idealista.pt/imovel/33377511/,True,good,False,True,5045.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso en largo Mendonça e Costa'}",False,False,False,False,False,False,,"Apartamento remodelado (incluyendo redes de agua, alcantarillado y electricidad), manteniendo la huella antigua de los materiales. Cocina equipada integrada en el salón, con aire acondicionado y balcón, conservando el encanto y la armonía de una casa con suelo de madera natural. Cuenta con 3 habitaciones, una de ellas con balcón y una suite. Edificio con ascensor. Situado en la zona céntrica de la ciudad de Lisboa. Junto a la Plaza de Chile, el Jardín de la Alameda, el Mercado de Arroios y el Instituto Superior Técnico. No pierda la oportunidad, venga a visitarlo. ""La información proporcionada no exime de su confirmación y no puede considerarse vinculante. "". "".",,,
33377469,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/39/4a/b4/242651585.jpg,,14,2,385000.0,{'price': {'amount': 385000.0}},flat,sale,90.0,2,1,Calçada de Santo André,Lisboa,São Vicente,Graça,pt,38.7139644,-9.130137,False,https://www.idealista.pt/imovel/33377469/,False,good,False,False,4278.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en Calçada de Santo André'}",True,False,False,False,False,False,,,{'groupDescription': 'Destacado'},,
33377448,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/87/a4/63/242650633.jpg,1208-5652,25,6,460000.0,{'price': {'amount': 460000.0}},flat,sale,83.0,2,1,Bairro Calçada dos Mestres,Lisboa,Campolide,Bairro Calçada dos Mestres,pt,38.7232953,-9.167409,False,https://www.idealista.pt/imovel/33377448/,False,good,False,True,5542.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",False,True,False,False,False,False,,,,,
33377459,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e5/4d/b1/242650425.jpg,1208-5650,28,bj,200000.0,{'price': {'amount': 200000.0}},studio,sale,55.0,0,1,"Calçadinha de Santo Estêvão, 18",Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7118841,-9.1277001,True,https://www.idealista.pt/imovel/33377459/,False,good,False,False,3636.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'T0 en Calçadinha de Santo Estêvão, 18'}",False,False,False,False,False,False,,"Apartamento totalmente amueblado y equipado en la planta baja de un edificio en el corazón de Alfama, un barrio típico y carismático de Lisboa. El apartamento, amplio, tiene 45 m² útiles y representa una oportunidad para disfrutar de la vida en la ciudad, en una de las ubicaciones más solicitadas. Tiene una ubicación excelente, a 2 pasos de la plaza de la fuente y del Museo del Fado y cerca del Mirador de Santo Estevao.",,,
33377452,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d1/da/79/242650012.jpg,CD.11268.(A),34,bj,349900.0,{'price': {'amount': 349900.0}},flat,sale,67.0,2,2,Alto dos Moinhos,Lisboa,São Domingos de Benfica,Alto dos Moinhos,pt,38.7482977,-9.1808671,False,https://www.idealista.pt/imovel/33377452/,False,good,False,False,5222.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,"Apartamento de 2 habitaciones, reformado completamente, con terraza, en São Domingos de Benfica. Barrio familiar, residencial y con varios puntos de comercio y servicios. Comercio tradicional, tiendas de diseño y mobiliario, cafeterías y restaurantes en la zona centro, facilidad de accesos. Excelente ubicación, cerca de transportes públicos, en particular el metro de Alto dos Moinhos, y varios equipamientos sociales, bancos, Hospital da Cruz Vermelha, Jardín Zoológico. ¡El apartamento se encuentra totalmente remodelado y con Home Staging incluido! El apartamento se distribuye de la siguiente manera: * Cocina y salón; * Terraza; * Dos baños; * Dos habitaciones con armario empotrado (una de ellas en suite); Características generales del apartamento: * Preinstalación de aire acondicionado; * Cocinas equipadas con electrodomésticos (placa, horno, campana extractora, lavavajillas, lavadora); * Combinado; * Termoacumulador; * Carpinterías, puertas y armarios acabados en blanco; * Falsos techos en todas las estancias con focos empotrados (en leds); * Carpintería lacada en blanco con doble acristalamiento y oscilobatientes; * Persianas eléctricas; * Puerta de entrada blindada. Destacado de las zonas comunes del edificio: * Edificio totalmente reformado (tejado, columnas, agua, electricidad y alcantarillado, fachadas, escaleras, contadores, puerta del edificio); * Apartamento con dos frentes. Descripción del barrio: VIVIR EN BENFICA ES.. . Benfica se encuentra en la zona norte de la capital y es uno de los barrios más verdes de Lisboa. Tiene acceso directo a la Segunda Circular, a la CRIL y al IC19. También cuenta con estación de tren y de metro, y cruza varias rutas de autobús, desde donde podrá visitar el centro de la ciudad y conocer algunos de los principales monumentos (la mayoría están a 15 minutos). Practicar ejercicio físico no tiene por qué ser sinónimo de ir al gimnasio. Sobre todo en Benfica, donde no faltan los espacios verdes. Gran parte del Parque Forestal de Monsanto se encuentra en Benfica, lo que significa que no falta espacio para correr o caminar. Nota: La información proporcionada no exime su confirmación, ni puede considerarse vinculante. ¡Ven a conocerlo! Para más información y concertar una visita, contáctenos en: www casadimensao pt a medida de su sueño.. . Tel. :  ¡Te esperamos!",,,
33377436,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4e/48/05/236425343.jpg,A3 F5,76,3,770000.0,{'price': {'amount': 770000.0}},flat,sale,123.0,2,3,"rua do Beato, 34",Lisboa,Beato,,pt,38.7348931,-9.1049725,True,https://www.idealista.pt/empreendimento/33377436/,True,newdevelopment,True,True,6260.0,{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Piso en rua do Beato, 34'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,False
33377349,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/69/63/fb/242663440.jpg,752644229,20,2,699000.0,{'price': {'amount': 699000.0}},flat,sale,130.0,3,2,rua dos Fanqueiros s/n,Lisboa,Santa Maria Maior,Baixa,pt,38.7109392,-9.13603,True,https://www.idealista.pt/imovel/33377349/,True,good,False,False,5377.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso en rua dos Fanqueiros s/n'}",True,False,False,False,False,False,,,,,
33377348,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/37/cc/57/242648556.jpg,122911385-87,21,3,570000.0,{'price': {'amount': 570000.0}},duplex,sale,126.0,3,2,"rua de Alcântara, 44",Lisboa,Alcântara,Largo do Calvário - Lx Factory,pt,38.705875,-9.1761211,True,https://www.idealista.pt/imovel/33377348/,True,good,False,False,4524.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Alcântara, Lisboa', 'title': 'Dúplex en rua de Alcântara, 44'}",True,False,False,False,False,False,,"Este dúplex de 3 dormitorios en Alcántara es más que una casa; es un estilo de vida. Bienvenido a su refugio soleado en Alcántara, donde la luz y el confort se encuentran en este deslumbrante dúplex de 3 dormitorios. Ubicado en una posición privilegiada, esta propiedad es una invitación irresistible a una vida llena de luminosidad y elegancia. Al entrar en este dúplex, es imposible no encantarse con la abundancia de luz natural que inunda cada rincón, gracias a las amplias ventanas equipadas con doble acristalamiento. Su orientación sur garantiza que los rayos dorados del sol iluminen cada espacio, creando una atmósfera cálida y acogedora durante todo el día, mientras que las vistas panorámicas ofrecen un espectáculo visual único en cada momento. Con 3 espaciosas habitaciones, una de ellas en suite en el primer piso, y dos baños completamente remodelados, este apartamento de 3 dormitorios ofrece el equilibrio perfecto entre estilo contemporáneo y funcionalidad práctica. Cada detalle ha sido cuidadosamente considerado, desde los elegantes acabados hasta los materiales, incluyendo la carpintería de PVC, proporcionando no solo aislamiento térmico, sino también una estética moderna y duradera. El confort no se detiene ahí. Este dúplex está equipado con aire acondicionado, garantizando un ambiente agradable en todas las estaciones del año. Ya sea disfrutando del sol radiante que entra por las ventanas de doble acristalamiento o relajándose a una temperatura ideal, esta casa es un santuario de bienestar. La cocina, también renovada y equipada, es amplia y luminosa, mientras que la sala de estar, con unos 50m2, se destaca como el lugar perfecto para reunir amigos y familiares. La atmósfera es luminosa y aireada. Venga a descubrir la armonía entre el diseño, el confort y la energía vibrante de este barrio único. Una oportunidad única de residir en un lugar donde cada detalle refleja el cuidado y la dedicación para brindar una experiencia de vida excepcional. Situado cerca del Largo do Calvário, LX Factory y del nuevo Hospital CUF Tejo, venga a conocer su próxima casa en una zona dinámica y llena de vida en fuerte modernización y rejuvenecimiento.",,,
33377430,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a3/b8/a5/242647969.jpg,JONET23758,28,bj,490000.0,{'price': {'amount': 490000.0}},duplex,sale,90.0,2,2,Lapa,Lisboa,Estrela,Lapa,pt,38.7075956,-9.1605545,False,https://www.idealista.pt/imovel/33377430/,False,good,False,False,5444.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Estrela, Lisboa', 'title': 'Dúplex'}",True,False,False,False,False,False,,"Apartamento dúplex recién remodelado con patio. R / C- sala de estar, cocina equipada, aseo social y patio. 1º - 2 dormitorios y 1 baño. Climatización.",,,
33377346,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f5/0f/52/242644029.jpg,120992654-241,20,1,340000.0,{'price': {'amount': 340000.0}},flat,sale,69.0,1,1,"rua do Possolo, 61",Lisboa,Estrela,Prazeres,pt,38.7125677,-9.1655021,True,https://www.idealista.pt/imovel/33377346/,False,good,False,False,4928.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en rua do Possolo, 61'}",True,False,False,False,False,False,,,,,
33278157,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/69/6d/81/238634483.jpg,8298,40,,1650000.0,{'price': {'amount': 1650000.0}},flat,sale,223.0,4,2,Praça da Alegria,Lisboa,Santo António,Praça da Alegria,pt,38.7145962,-9.1410619,False,https://www.idealista.pt/imovel/33278157/,False,good,False,False,7399.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,"¡Vive una experiencia única en el corazón de Lisboa! ¡Bienvenido a tu refugio en la Avenida da Liberdade! Imagínese despertarse cada mañana en este apartamento de 4 dormitorios, en el corazón palpitante de Lisboa, donde la vida sucede a su alrededor. Aquí, cada ventana se abre a un mundo de posibilidades. *Siente el Pulso de la Ciudad*: Desde el bullicio de las calles hasta la tranquilidad de tu hogar, este espacio es una invitación a vivir intensamente cada momento. La Avenida da Liberdade será su patio trasero, con los mejores restaurantes, tiendas y eventos culturales a su disposición. *Tu espacio, tu historia*: Con cuatro habitaciones para llenar de recuerdos y experiencias, este apartamento es el escenario perfecto para cada capítulo de tu vida. Crea vínculos, celebra los logros y encuentra inspiración en cada rincón. *Vive en el presente, abrazando el futuro*: Esto no es solo un apartamento, es el comienzo de un viaje emocionante. Descubra el encanto de vivir en el corazón de Lisboa, donde cada día es una nueva oportunidad para explorar, crecer y encantarse. ¡Te espera una vida inolvidable!",,,
33341436,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d1/b6/cb/241017664.jpg,8294,47,,3500000.0,{'price': {'amount': 3500000.0}},chalet,sale,780.0,8,5,"Praça das Flores, 22",Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7147547,-9.1516764,True,https://www.idealista.pt/imovel/33341436/,True,good,False,,4487.0,{'typology': 'chalet'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Chalet en Praça das Flores, 22'}",True,False,True,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Bienvenido a su nuevo hogar, una villa verdaderamente encantadora, ubicada en uno de los barrios más codiciados y premium de Lisboa: São Bento.  Este magnífico edificio, con más de 200 años, en total propiedad, consta de 4 plantas, 780m2 de zona privada, dispone de parking privado para 2-3 coches, un local comercial en planta baja, y un espacio exterior con 140m2.  La casa combina a la perfección la vibrante energía de vivir en el centro de la ciudad, a la vez que aprovecha el encanto de un barrio tradicional, tranquilo y verde, donde prima la calidad de vida. La fachada del edificio respeta el estilo tradicional de Lisboa; En el interior de la vivienda, destacan los techos trabajados, magníficamente rehabilitados; para techos altos; por el hermoso piso de madera; En la cocina, merece destacarse la antigua chimenea de piedra, armoniosamente integrada en el moderno equipamiento. Toda la casa está equipada con aire acondicionado reversible.  El exterior muestra un enorme potencial para crear algo aún más excepcional, eliminando el pavimento de piedra actual y el anexo existente para crear un espacio ajardinado, un rincón verde y exuberante en el corazón de la ciudad.. .  La planta superior, abuhardillada, no tiene muro estructural, y puede dar paso a un loft con terraza y vistas excepcionales sobre São Bento.  Diseño: Planta baja: - Aparcamiento privado (2 coches) - Local comercial (actualmente arrendado) 1ª planta: -sala - 2 x Oficina -cocina -lavandería - Patio exterior - Dormitorio con closet - 2 x WC 2ª planta: - Jardín (150m2) -Salón  - 2 x Dormitorios -cocina -INODORO 3ª planta: -cocina - 2 x WC - 4 x dormitorios -Salón Ático PRIVATE LUXURY REAL ESTATE es una agencia inmobiliaria con sede en Avenida da Liberdade, Lisboa, y con tiendas en Cascais y Azeitão. Con 17 años de experiencia, somos una referencia en la comercialización de propiedades de segmento medio-alto en la región de Lisboa. Hemos seleccionado para ti las propiedades más exclusivas del mercado.",,,
