propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,parkingSpace,newDevelopmentFinished,neighborhood
32774767,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/67/58/5f/219361053.jpg,JDS_057,6,3,299900.0,{'price': {'amount': 299900.0}},flat,sale,50.0,2,1,Centro,Lisboa,Penha de França,Centro,pt,38.7213722,-9.1316591,False,https://www.idealista.pt/imovel/32774767/,,False,good,False,False,5998.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,,
33278817,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c9/0f/4c/238659001.jpg,,21,1,450000.0,{'price': {'amount': 450000.0}},flat,sale,127.0,3,2,rua Augusto Pina,Lisboa,São Domingos de Benfica,Alto dos Moinhos,pt,38.7506896,-9.1889597,False,https://www.idealista.pt/imovel/33278817/,,True,good,False,True,3543.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua Augusto Pina'}",True,False,False,False,,False,False,,,
33278756,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/30/91/20/238656541.jpg,APA_6888,71,3,3950000.0,{'price': {'amount': 3950000.0}},flat,sale,295.0,5,6,Rato - Amoreiras,Lisboa,Santo António,Rato - Amoreiras,pt,38.7243374,-9.1592625,False,https://www.idealista.pt/imovel/33278756/,"Apartamento de lujo en condominio cerrado con seguridad las 24 horas, portería y jardín comunitario, junto al Jardín de las Amoreiras. Muy bien ubicado en una de las colinas de Lisboa, con impresionantes vistas al río Tajo, el Castillo de San Jorge y el Acueducto de las Aguas Libres, este apartamento es el resultado de la unión de 2 apartamentos (T3 + T2). Los mismos podrán volver a estar separados nuevamente. A dos minutos del Centro Comercial de las Amoreiras, el Gimnasio Club Portugués, el liceo Charles Pierre, el jardín de las Amoreiras y el Parque Eduardo VII, este es un apartamento muy céntrico. Características principales: - 5 suites, 4 de ellas con acceso a balcón; - una de las suites tiene cocina y sala (pequeño apartamento dentro del principal); - amplio salón con acceso a balcón y terraza; - cocina abierta al salón; - 4 plazas de garaje; - 2 trasteros. Otras características - aire acondicionado; - paneles solares; - terraza orientada al sur (60 m2 de terraza y balcón); - suelo de roble; - ventanas panorámicas; - cocinas totalmente equipadas con electrodomésticos Siemens. El Jardín de las Amoreiras, ubicado en una zona noble de la ciudad, destaca por sus innumerables ventajas que lo convierten en un lugar único y deseable para vivir. Con un ambiente tranquilo y arbolado, el barrio ofrece un refugio urbano para quienes buscan calidad de vida. La principal ventaja del Jardín de las Amoreiras es su ubicación estratégica. Próximo al centro de la ciudad, el barrio brinda fácil acceso a diversos servicios y comodidades, como escuelas de alto nivel, centros comerciales sofisticados y una amplia gama de opciones gastronómicas. Además, la cercanía con áreas verdes, como el propio Jardín de las Amoreiras y el Parque Eduardo VII, ofrece espacios ideales para actividades al aire libre, promoviendo un estilo de vida saludable. La arquitectura única del barrio es otra ventaja evidente. Con edificios encantadores y bien conservados, muchos de ellos que datan de épocas históricas, el Jardín de las Amoreiras exhibe una estética encantadora que combina lo clásico con lo moderno. Calles arboladas y plazas bien cuidadas contribuyen a un ambiente agradable y acogedor. La seguridad es una prioridad en el Jardín de las Amoreiras, lo cual es crucial para sus residentes. La presencia de servicios de vigilancia y la.",True,good,False,True,13390.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,True,False,{'groupDescription': 'Destacado'},False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33278481,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/53/b5/63/238646286.jpg,380240021,19,5,840000.0,{'price': {'amount': 840000.0}},flat,sale,156.0,3,3,avenida João Crisóstomo,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7345913,-9.1494428,False,https://www.idealista.pt/imovel/33278481/,"Excelente apartamento de 3 habitaciones en la Av. João Crisóstomo en un edificio de losa con 2 ascensores, 2 plazas de aparcamiento y trastero. Este apartamento tiene áreas muy amplias, 3 baños, suelo de madera maciza en las habitaciones y suelo de mármol en el salón. Dispone de doble acristalamiento, persianas eléctricas, chimenea y armarios empotrados. 3 habitaciones, una de ellas en suite con vestidor de 20m2, 1 habitación de 17m2 con balcón y armario empotrado y la tercera habitación de 18m2. Cocina de 20m2 y salón de 40m2, muy soleado en planta alta en zona muy tranquila. Esta casa está muy bien distribuida en 156m2 y se encuentra en muy buen estado de conservación. Excelente oportunidad para vivir o invertir en la mejor zona de Lisboa. Reserve su visita.",True,good,False,True,5385.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso en avenida João Crisóstomo'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33278458,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6a/23/d5/238645804.jpg,W6259,11,,349900.0,{'price': {'amount': 349900.0}},flat,sale,72.0,1,1,Laranjeiras,Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.748439,-9.1673731,False,https://www.idealista.pt/imovel/33278458/,"Lisboa/Benfica. Piso de 1+1 dormitorios con patio de 28,50m2, totalmente reformado, muy bien ubicado, rodeado de comercio y servicios y cerca del transporte público. Cocina totalmente equipada: Horno, vitrocerámica, campana extractora, microondas, lavavajillas empotrado, lavadora empotrada, calentador de agua y frigorífico congelador empotrado. Marcos de ventanas con doble acristalamiento y topes de oscilación. Preinstalación de aire acondicionado. Inmueble con 2 frentes insertados en un edificio TOTALMENTE RECUPERADO (Techo, Columnas de Agua, Luz y Alcantarillado, Fachadas, Escaleras, Puerta de Entrada, Medidores, Buzones. Excelente ubicación, a tan solo 300 metros del Metro de Laranjeiras.",False,good,False,,4860.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,,
33278457,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9d/16/04/238645797.jpg,W6260,11,1,399900.0,{'price': {'amount': 399900.0}},flat,sale,63.0,1,1,Laranjeiras,Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.7459947,-9.167424,False,https://www.idealista.pt/imovel/33278457/,"Lisboa/São Domingos de Benfica. Piso de 1+1 dormitorios con Mezzanine de 17m2, totalmente reformado, muy bien ubicado, rodeado de comercio y servicios y cerca del transporte público. Cocina totalmente equipada: Horno, vitrocerámica, campana extractora, microondas, lavavajillas empotrado, lavadora empotrada, calentador de agua y frigorífico congelador empotrado. Marcos de ventanas con doble acristalamiento y topes de oscilación. Preinstalación de aire acondicionado. Inmueble con 2 frentes insertados en un edificio TOTALMENTE RECUPERADO (Techo, Columnas de Agua, Luz y Alcantarillado, Fachadas, Escaleras, Puerta de Entrada, Medidores, Buzones. Excelente ubicación, a tan solo 300 metros del Metro de Laranjeiras.",False,good,False,,6348.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,,
33278456,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f3/64/47/238645785.jpg,W6261,11,1,429900.0,{'price': {'amount': 429900.0}},flat,sale,68.0,2,1,Laranjeiras,Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.7484612,-9.1676462,False,https://www.idealista.pt/imovel/33278456/,"Lisboa/São Domingos de Benfica. Piso de 2+1 dormitorios con Mezzanine de 22m2, totalmente reformado, muy bien ubicado, rodeado de comercio y servicios y cerca del transporte público. Cerca del metro de Sete Rios. Universidad Católica. Cocina totalmente equipada: Horno, vitrocerámica, campana extractora, microondas, lavavajillas empotrado, lavadora empotrada, calentador de agua y frigorífico congelador empotrado. Marcos de ventanas con doble acristalamiento y topes de oscilación. Preinstalación de aire acondicionado. Inmueble con 2 frentes insertados en un edificio TOTALMENTE RECUPERADO (Techo, Columnas de Agua, Luz y Alcantarillado, Fachadas, Escaleras, Puerta de Entrada, Medidores, Buzones. Excelente ubicación, a tan solo 300 metros del Metro de Laranjeiras.",False,good,False,,6322.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,,
33012657,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/52/5e/6e/228488217.jpg,APA_1668,12,,175000.0,{'price': {'amount': 175000.0}},studio,sale,74.0,0,1,Castelo - Mouraria,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.7158298,-9.1333254,False,https://www.idealista.pt/imovel/33012657/,,False,good,False,,2365.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'T0'}",False,False,False,False,,False,False,,,
33278404,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7e/3b/91/238644848.jpg,PF32778,38,2,886000.0,{'price': {'amount': 886000.0}},flat,sale,103.0,2,2,Gulbenkian - Praça Espanha,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7399076,-9.1501041,False,https://www.idealista.pt/imovel/33278404/,"Bienvenido al corazón de las Avenidas Novas, donde el lujo y la comodidad se encuentran en perfecta armonía. Este magnífico apartamento situado en la prestigiosa Avenida 5 de Outubro ofrece una oportunidad única de residir en una de las zonas más carismáticas de Lisboa. Enclavado entre el verde Jardín de la Fundación Calouste Gulbenkian y la vibrante Plaza del Saldanha. A pocos pasos de la icónica Plaza del Campo Pequeno y del majestuoso Parque Eduardo VII. Disfruta de un estilo de vida cosmopolita, donde la naturaleza se fusiona armoniosamente con la vida urbana. 2 habitaciones espaciosas, una de ellas en suite, ambas con balcón privado. Elegante salón con balcón, proporcionando espacios luminosos y aireados. Cocina totalmente equipada con electrodomésticos de alta calidad, incluyendo placa, horno, campana extractora, lavavajillas, combi y microondas. Acabados de lujo y alta eficiencia energética en todo el apartamento. Armarios empotrados en todas las habitaciones, con iluminación integrada. Puerta de entrada blindada de alta seguridad, garantizando tranquilidad y privacidad. Aparcamiento privado con acceso por rampa, proporcionando comodidad y seguridad. Orientación solar naciente/poniente, aprovechando al máximo la luz natural durante todo el día. Carpintería de aluminio con aislamiento térmico y acústico, garantizando confort y tranquilidad. Estores eléctricos de aluminio termolacado con aislamiento en las habitaciones, para un ambiente perfecto de descanso. Sistema de aire acondicionado completo en el salón y en las habitaciones, para un clima interior siempre ideal. Videoportero a color y puerta principal del edificio con código de acceso, garantizando seguridad y control de acceso. No pierda esta oportunidad de vivir con lujo, confort y practicidad en una de las direcciones más codiciadas de Lisboa. Reserve ya su visita y déjese encantar por este verdadero oasis urbano. Porta da Frente Christie's es una empresa de mediación inmobiliaria que trabaja en el mercado desde hace más de veinticinco años, centrándose en los mejores inmuebles y emprendimientos, tanto para la venta como para el alquiler. La empresa fue seleccionada por la prestigiosa marca Christie's International Real Estate para representar a Portugal, en las zonas de Lisboa, Cascais, Oeiras y Alentejo. La principal misión de la.",True,good,False,True,8602.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso'}",True,True,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33278373,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/98/d3/60/238644481.jpg,,28,2,795000.0,{'price': {'amount': 795000.0}},flat,sale,153.0,4,2,rua Ferreira Lapa s/n,Lisboa,Arroios,São Jorge de Arroios,pt,38.7272526,-9.1439915,True,https://www.idealista.pt/imovel/33278373/,,True,good,False,True,5196.0,{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Piso en rua Ferreira Lapa s/n'}",True,False,False,False,,False,False,,,Estefânia
33278326,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/38/d1/4c/238641875.jpg,ZMPT565535,23,7,340000.0,{'price': {'amount': 340000.0}},flat,sale,93.0,2,1,"avenida Sérgio Vieira de Mello, 21",Lisboa,Santa Clara,,pt,38.7814008,-9.1491437,True,https://www.idealista.pt/imovel/33278326/,,False,good,False,True,3656.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso en avenida Sérgio Vieira de Mello, 21'}",True,False,False,False,,False,False,,,
33278156,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a4/0d/3e/238634510.jpg,PF32844,27,,380000.0,{'price': {'amount': 380000.0}},flat,sale,75.0,3,1,Anjos,Lisboa,Arroios,Anjos,pt,38.7291268,-9.134351,False,https://www.idealista.pt/imovel/33278156/,,True,good,False,,5067.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso'}",True,True,False,False,,False,False,,,
33264126,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ba/89/80/237923979.jpg,APA_2082,17,bj,450000.0,{'price': {'amount': 450000.0}},flat,sale,85.0,2,1,Lapa,Lisboa,Estrela,Lapa,pt,38.7121464,-9.1604988,False,https://www.idealista.pt/imovel/33264126/,"Encantador apartamento de 2 dormitorios, ideal para reformas, con un agradable patio de 5 m², ubicado en la encantadora Estela, una de las zonas más prestigiosas y céntricas de Lisboa. Disfruta de la comodidad de estar cerca de varios establecimientos comerciales tradicionales, opciones de transporte y servicios. Esta propiedad de 85 m², situada en la planta baja de un edificio bien cuidado, cuenta con una distribución que incluye una acogedora sala de estar con una ventana que da a la calle, una cocina con un balcón cerrado que conecta con el patio (5 m²), dos dormitorios, un dormitorio/oficina interior, una despensa y un baño. El edificio en este caso tiene siete unidades en total, todas actualmente en necesidad de reforma completa y en venta con nuestro Grupo también. El futuro propietario debe ser consciente de dicha condición. Cabe destacar que la arquitectura y estructura del edificio permiten la posibilidad de unir las dos fracciones de la planta baja, según nuestra otra fracción de referencia: APA_2085. Características notables de esta propiedad: - Edificio encantador y cautivador - Oportunidad de renovación, permitiendo la personalización - Suelo de madera, añadiendo elegancia - Techos altos, que van desde aproximadamente 3,3 m - Excelente exposición al sol, proporcionando brillo - Pequeño patio de 5 m², un acogedor espacio exterior - El edificio también contará con una plataforma elevadora instalada, facilitando el desplazamiento entre plantas (hasta la 3ª). La zona de Estrela es conocida por el emblemático barrio de Lapa, con sus prestigiosas mansiones y embajadas. La zona ofrece proximidad al río Tajo, así como pintorescas vistas de la ciudad. La céntrica y privilegiada ubicación se enriquece con la proximidad al Jardín de la Estrella, la Basílica y el Jardín de las Necesidades. En los alrededores, se pueden encontrar varias opciones de transporte, escuelas de renombre como el Externato Rainha Dona Amélia y el Jardim-Escola João de Deus, supermercados, restaurantes y una gran variedad de tiendas. Una oportunidad excepcional para residir en un lugar que armoniza el encanto clásico con la comodidad moderna. En cuanto a opciones de ocio y cultura, están el Palacio de Tapada y Necesidades, el Museo de Marionetas, el Museo de Oriente y el Museo Nacional de Arte Antiguo.",True,renew,False,True,5294.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,,,
