propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,parkingSpace,newDevelopmentFinished,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,description,neighborhood
33324449,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ce/e4/56/240489779.jpg,123761165-42,23,3,300000.0,{'price': {'amount': 300000.0}},flat,sale,80.0,2,1,estrada de Benfica s/n,Lisboa,Benfica,Portas de Benfica - Mercado de Benfica,pt,38.7516571,-9.2042592,True,https://www.idealista.pt/imovel/33324449/,True,good,False,False,,,3750.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en estrada de Benfica s/n'}",True,False,False,False,,False,False,"Si necesitas cambiar, ¡cambia! Empieza de nuevo, la vida está hecha de intentos y aciertos. Alquila este apartamento de 2 dormitorios en Benfica. Ubicado en la calle principal, ubicación familiar y residencial, con varios puntos de comercio y servicios. Se encuentra en una zona céntrica, con fácil acceso y transporte público. Cerca del Mercado de Benfica, del Metro del Colegio Militar, del Hospital da Luz y del Estadio da Luz. Apartamento con 80 m2 de superficie bruta privada con balcón en el salón de unos 4m2, está ubicado en un edificio sin ascensor y consta de un amplio salón con cocina americana (28,4 m2), un dormitorio (15,30 m2), otro dormitorio (12,3 m2) y un baño (4,8 m2). Benfica es una de las parroquias más pobladas de Lisboa, repleta de comercio tradicional y cercana a grandes superficies. Lugares como el Auditorio Carlos Paredes y el Palacio Baldaya ofrecen dinamización cultural frecuente. Una excelente red de transporte permite llegar rápidamente a todos los puntos de la ciudad. El ""pulmón de Lisboa"", el Parque Natural de Monsanto, es un icono y una de las zonas de ocio preferidas de los lugareños.",
33324501,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/92/cb/2f/240489745.jpg,123171473-6,16,,208000.0,{'price': {'amount': 208000.0}},flat,sale,50.0,1,1,Calçadinha da Figueira s/n,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7115925,-9.1298483,True,https://www.idealista.pt/imovel/33324501/,False,good,False,,,,4160.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso en Calçadinha da Figueira s/n'}",False,False,False,False,,False,False,"Ven a conocer este apartamento que se encuentra ubicado en uno de los barrios más pintorescos de Lisboa, conocido por su ambiente bohemio y por sus calles estrechas llenas de vida y energía. Este apartamento de tipología T1 ha sido recientemente remodelado, ideal para quien busca una vivienda confortable. Cuenta con una distribución ideal de los espacios y proporciona una sensación de amplitud. Totalmente equipado y amueblado, nuestro objetivo es ofrecerte un espacio donde te sentirás como en casa desde el primer momento. Su cocina se encuentra completamente equipada. Localizado a pocos pasos de la Iglesia de San Miguel y del museo del fado, este apartamento está situado en una zona privilegiada de Alfama, que combina la tranquilidad de sus calles históricas con una amplia oferta de comercio local, restaurantes y espacios culturales. No dejes escapar la oportunidad de adquirir este excepcional apartamento T1, ideal para vivienda propia o como inversión en el mercado inmobiliario. Reserva ya tu visita y enamórate de este auténtico pedazo de Lisboa. Estamos a tu disposición para presentarte toda la información y acompañarte en todo el proceso. No pierdas tiempo y ven a conocer hoy mismo este magnífico apartamento en Alfama, cerca del famoso museo del fado. ¡Reserva ya tu visita! Sofía Morais, Equipo House Investments, reconocida en el mercado inmobiliario.",
33324500,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e4/9e/2a/240489644.jpg,122171001-678,21,,875000.0,{'price': {'amount': 875000.0}},chalet,sale,137.0,3,2,Olivais,Lisboa,Olivais,,pt,38.7742327,-9.1153823,False,https://www.idealista.pt/imovel/33324500/,False,good,False,,,,6387.0,{'typology': 'chalet'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Chalet'}",False,False,False,False,,False,False,,
33324497,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/71/12/4a/240489597.jpg,123751128-354,29,5,685000.0,{'price': {'amount': 685000.0}},flat,sale,126.0,2,2,rua Professor Moisés Amzalak s/n,Lisboa,Lumiar,Telheiras,pt,38.7634212,-9.1754628,True,https://www.idealista.pt/imovel/33324497/,True,good,False,True,,,5437.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en rua Professor Moisés Amzalak s/n'}",False,False,False,False,,False,False,,
33324478,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ca/1e/b3/240489177.jpg,120521365-38,25,,320000.0,{'price': {'amount': 320000.0}},flat,sale,77.0,2,2,rua Cláudio Nunes s/n,Lisboa,Benfica,Arneiros,pt,38.7552772,-9.2015245,True,https://www.idealista.pt/imovel/33324478/,False,good,False,,,,4156.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en rua Cláudio Nunes s/n'}",False,False,False,False,,False,False,,
33324472,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f9/95/a7/240488980.jpg,120521206-269,43,,1550000.0,{'price': {'amount': 1550000.0}},flat,sale,166.0,2,2,rua de Pedrouços s/n,Lisboa,Belém,Pedrouços,pt,38.6966396,-9.2211081,True,https://www.idealista.pt/imovel/33324472/,False,good,False,,,,9337.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso en rua de Pedrouços s/n'}",True,False,False,False,,False,False,,
33324335,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/25/49/dd/240485428.jpg,C0516-00009,32,5,369000.0,"{'price': {'amount': 369000.0, 'priceDropInfo': {'formerPrice': 435000.0, 'priceDropValue': 66000, 'priceDropPercentage': 15}}}",flat,sale,89.0,4,1,Baixa,Lisboa,Santa Maria Maior,Baixa,pt,38.7115177,-9.1359361,False,https://www.idealista.pt/imovel/33324335/,True,good,False,False,,,4146.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Apartamento de 4 dormitorios en la Baixa de Lisboa, ubicado a 1 minuto de la Rua Augusta, a 3 minutos del Chiado, Praça do Comércio, Restauradores, y a solo 100 metros del río Tajo. ¡Esta propiedad es la elección correcta para quien busca vivir en el corazón de la capital portuguesa! Inmueble de ubicación impar e historia única, ¡es ideal para quien busca una zona céntrica! ¡Considerada el centro político del país! ¡Lisboa! antiguamente llamada ""Olissipo"" según el historiador bíblico francés ""Samuel Bochart Siglo XVII"", palabra que dio origen al nombre actual ""Lisboa"" fue antaño Municipio Romano con estatuto administrativo concedido por el dictador ""Julio César"". Lisboa cuenta con un aeropuerto, red de autopistas y un sistema de ferrocarriles de alta velocidad que la une a las principales ciudades del país. El apartamento está insertado en un edificio histórico próximo a todos los servicios, comercios y transportes públicos, como metro (Baixa-Chiado), autobuses y el histórico y famoso tranvía 28. En 2018 conquistó en los World Travel Awards los galardones de ""Mejor Ciudad Destino"" y ""Mejor Destino City Break"". Con mucha luz natural y balcón y vistas despejadas desde donde se puede divisar el Rossio, Praça do Comércio y el río Tajo. Este apartamento está distribuido de la siguiente manera: - Cuatro habitaciones, dos de ellas con ventana - Baño completo con plato de ducha - Pasillo - Salón con mucha luz natural y con balcón. - Cocina con ventana - Dos trasteros 5º Piso y último piso en edificio sin ascensor para remodelar. Ideal para disfrutar de un estilo de vida sofisticado, ya sea en vacaciones o para quien pretenda vivir y trabajar, Lisboa, es famosa por sus tiendas, cafés y restaurantes, permitiéndole encontrar muchas otras, como la conocida librería Bertrand o la librería Ferin, o tiendas históricas como Tabaquerías, Barberías, Droguerías, Bares, Sombrererías entre otras. ¡Pretende vivir en un sitio de ensueño! ¡Entonces este es el inmueble ideal para usted! Estamos disponibles para presentarle, de forma gratuita, propuestas de crédito hipotecario con nuestro socio de intermediación de crédito vinculado. Venga a conocernos, tenemos soluciones para la realización de su negocio.",
33324341,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/44/d2/8a/240485411.jpg,C0246-03090,36,2,400000.0,{'price': {'amount': 400000.0}},flat,sale,98.0,3,1,Prazeres - Maria Pia,Lisboa,Campo de Ourique,Prazeres - Maria Pia,pt,38.7137299,-9.1725174,False,https://www.idealista.pt/imovel/33324341/,True,good,False,False,,,4082.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Este apartamento de 3 dormitorios en venta en Campo de Ourique es la elección perfecta para quien busca un espacio moderno, elegante y confortable para vivir. Con una superficie total de 80 metros cuadrados (con la posibilidad de aprovechar la superficie total del ático), el apartamento es lo suficientemente espacioso para alojar a una familia o a un grupo de amigos. El apartamento se encuentra en el 2º piso, con acceso por escaleras, y está compuesto por tres dormitorios, una sala de estar, una cocina americana totalmente equipada y un baño. Los dormitorios son espaciosos y luminosos, proporcionando un ambiente acogedor y tranquilo para descansar después de un largo día de trabajo o de ocio. La sala de estar es confortable y acogedora, ideal para pasar tiempo con la familia y los amigos. La cocina americana es moderna y funcional, equipada con todos los electrodomésticos necesarios para preparar deliciosas comidas en casa. El baño es elegante y práctico, con una bañera para un baño relajante al final del día. El apartamento está situado en una zona privilegiada de Campo de Ourique, con fácil y rápido acceso a varias comodidades, incluyendo supermercados, restaurantes, tiendas y transporte público. Además, el apartamento está situado cerca de parques y zonas verdes, permitiendo a los residentes disfrutar de un estilo de vida saludable y activo. No pierda la oportunidad de vivir en este apartamento de 3 dormitorios en Campo de Ourique, un espacio confortable y moderno para crear recuerdos duraderos con su familia y amigos. Inmueble exento de Licencia de Utilización (anterior a 1951). Póngase en contacto para más información y para concertar una visita. Todo el acompañamiento pre y post escritura. Intermediarios de Crédito: ""NOVO BANCO, SA; BANCO BPI, SA; BANCO SANTANDER TOTTA, SA; BANKINTER, SA; CAIXA GERAL DE DEPÓSITOS, SA; UNION DE CRÉDITOS INMOBILIÁRIOS, SA; ESTABLECIMIENTO FINANCIERO DE CRÉDITO (SOCIEDAD UNIPERSONAL).  Registrados junto al Banco de Portugal. "".",
33324320,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c5/46/7b/243838622.jpg,SG.003.2024,60,1,470000.0,{'price': {'amount': 470000.0}},flat,sale,171.0,3,2,"estrada de Benfica, 783",Lisboa,Benfica,Portas de Benfica - Mercado de Benfica,pt,38.7525029,-9.2074444,True,https://www.idealista.pt/imovel/33324320/,True,good,False,True,,,2749.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en estrada de Benfica, 783'}",True,False,True,False,,False,False,"APARTAMENTO DE 3 DORMITORIOS EN VENTA EN BENFICA, LISBOA Esta propiedad de prestigio se encuentra en la Estrada de Benfica, cerca de las Portas de Benfica. Está estratégicamente ubicado para aprovechar al máximo la vibrante vida urbana, así como la tranquilidad necesaria para un refugio en la ciudad. Su ubicación permite un fácil acceso a una amplia gama de servicios y comodidades, incluyendo escuelas, hospitales, centros comerciales y espacios verdes, asegurando que todas las necesidades del día a día estén al alcance. Al entrar en la propiedad, somos recibidos por un ambiente de diseño interior neutro y acogedor, donde los colores de las paredes resaltan la sensación de espacio y luminosidad. El suelo de madera de alta calidad confiere un toque de elegancia y confort a las zonas de estar y los dormitorios, mientras que las zonas de mayor humedad, como la cocina y el baño, presentan un revestimiento cerámico práctico y estéticamente agradable. Las amplias ventanas aseguran una excelente iluminación natural, y los acabados modernos, como las luces empotradas y las lámparas contemporáneas, complementan el estilo moderno y minimalista que recorre toda la casa. La cocina, espaciosa y funcional, dispone de armarios blancos y encimeras oscuras, además de electrodomésticos empotrados que prometen satisfacer hasta a los chefs más exigentes. Los baños son un ejemplo de buen gusto y funcionalidad, con cabinas de ducha de vidrio, lavabos suspendidos y sanitarios modernos. La propiedad destaca por su funcionalidad y confort, con unidades de aire acondicionado estratégicamente ubicadas para garantizar un ambiente agradable en todas las estaciones. La organización y el aprovechamiento del espacio son evidentes, donde las soluciones de almacenamiento empotrado se han integrado inteligentemente. La disposición de la cocina y la elección de los equipos revelan un diseño cuidado, que privilegia la funcionalidad sin comprometer el estilo. Las opciones de transporte son abundantes y eficientes, con la estación de metro de Alfornelos y la estación de trenes de Santa Cruz - Damaia a pocos minutos a pie, proporcionando un acceso rápido y fácil a cualquier punto de la ciudad y sus alrededores. Cerca de museos, teatros y galerías, así como de restaurantes que sirven desde la auténtica cocina portuguesa hasta platos internacionales, esta propiedad es ideal para quien desea sumergirse en el estilo de vida lisboeta. La oferta cultural es amplia, con eventos durante todo el año que celebran la rica herencia de la ciudad. La proximidad del río Tajo invita a paseos relajantes y actividades al aire libre, mientras que las diversas plazas y parques ofrecen espacios para relajarse y socializar. Invitamos a todos aquellos que buscan una vida de calidad, confort y conveniencia a visitar esta propiedad excepcional, que representa lo mejor que Lisboa tiene para ofrecer. Venga a descubrir su nuevo hogar en esta ciudad mágica.",
33324227,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6b/2a/4c/240482961.jpg,,29,1,349000.0,{'price': {'amount': 349000.0}},flat,sale,122.0,2,1,rua Furriel João Nunes Redondo,Lisboa,Olivais,,pt,38.7771635,-9.1087136,False,https://www.idealista.pt/imovel/33324227/,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,2861.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso en rua Furriel João Nunes Redondo'}",False,False,False,False,,False,False,"Excelente apartamento de 2 dormitorios, con una superficie bruta privada de *90 m2 y una superficie bruta dependiente de *32,50 m2, situado en el 1er piso de un edificio bien conservado, construido en 1993, en Olivais Norte. Este apartamento se compone de una sala común, una cocina moderna equipada con extractor, estufa, horno, calentador, refrigerador y lavadora, dos dormitorios y un baño completo con bañera. Destacar el balcón a lo largo del apartamento, accesible tanto desde la sala como desde la cocina. Armarios empotrados en el hall de entrada y en el pasillo de acceso a las habitaciones. Dispone de una plaza de aparcamiento en el garaje y un trastero. El condominio tiene una sala de estar/convivencia que se puede alquilar para eventos, como por ejemplo para fiestas de cumpleaños, etc. En la parte trasera del edificio hay una terraza común con barbacoa para el disfrute de los condóminos. Cerca de comercios y servicios, aeropuerto, metro de Encarnación a menos de 5 minutos a pie, 2ª circular, junto al Parque de las Naciones, zonas verdes, etc. … Cuota de condominio: 81 €/mensual Valor aproximado de IMI: 318,07 €/anual No pierda esta oportunidad * Área mencionada en el Registro de la Propiedad Urbana Nota: La información proporcionada no exime de su confirmación y no puede considerarse vinculante.",
33324119,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/41/37/c7/240479244.jpg,DÚP_139 A,60,2,1690000.0,{'price': {'amount': 1690000.0}},duplex,sale,200.0,4,3,Chiado,Lisboa,Santa Maria Maior,Chiado,pt,38.7071214,-9.1401235,False,https://www.idealista.pt/imovel/33324119/,False,good,False,True,,,8450.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Dúplex'}",True,False,False,False,,False,False,,
33324037,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/41/18/d2/240475259.jpg,APA_9575,29,11,895000.0,{'price': {'amount': 895000.0}},flat,sale,123.0,3,3,Nova Campolide,Lisboa,Campolide,Nova Campolide,pt,38.7316242,-9.1630931,False,https://www.idealista.pt/imovel/33324037/,True,good,False,True,,,7276.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,{'groupDescription': 'Top'},False,False,,
33324041,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c9/ea/44/240475186.jpg,3139,42,3,757000.0,{'price': {'amount': 757000.0}},flat,sale,137.0,2,2,Boa Hora,Lisboa,Ajuda,Boa Hora,pt,38.7026837,-9.1920227,False,https://www.idealista.pt/imovel/33324041/,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,5526.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Balcón al sur con vistas al río Tajo. Plaza de garaje incluida. Urbanización nueva de 5 años. ___ Apartamento de 2 dormitorios con vistas al río. 1 plaza de garaje. Urbanización de 5 años. Ajuda, Belém. Urbanización muy reciente, construida en 2018, con videovigilancia 24h/7, en la zona alta de Ajuda, a pocos pasos del centro histórico de Belém. El apartamento de 2 dormitorios es bastante amplio con 118 m² de superficie total, y tiene un balcón de 5 m² orientado al sur con unas vistas privilegiadas de 180º sobre el río Tajo y el puente 25 de Abril. El supermercado Pingo Doce está en la misma calle, a pocos pasos de casa, lo que le ofrece una comodidad excelente para sus compras diarias. Pensado para la máxima eficiencia energética, A+, todas las ventanas son dobles, de PVC, con persianas eléctricas y térmicas. La comunicación del salón con el balcón exterior se realiza a través de amplios ventanales de vidrio por donde entra una refrescante luminosidad. El salón y la cocina son diáfanos, con la flexibilidad de poder deslizar la puerta que separa las estancias, siempre que necesite independizarlas. En la cocina, sobre la isla americana, puede preparar cómodamente sus platos favoritos en compañía de sus familiares y amigos. Dispone de todos los electrodomésticos, desde el frigorífico combinado, placa vitrocerámica, campana extractora, horno, lavavajillas, lavadora y calefacción por termo eléctrico. Por el pasillo, revestido con luces empotradas en el techo, llegamos a los 2 dormitorios, uno de ellos en suite, y 2 baños completos con ducha. Las habitaciones son muy confortables, con aire acondicionado reversible, frío o calor, como en toda la casa, y grandes armarios empotrados. La urbanización se encuentra siempre impecable en las zonas comunes, con 2 ascensores y acceso mediante portón automático al aparcamiento subterráneo. Tiene 1 plaza de garaje subterránea. Está a solo 10 minutos a pie del Palacio de Belém y de la ribera, donde puede disfrutar de buenos restaurantes, agradables jardines, carriles bici, pistas de tenis, donde puede hacer footing y sus actividades al aire libre con todo lo que Lisboa tiene de mejor para ofrecer. Accesibilidad y fácil conexión con los principales puntos de Lisboa, Marginal, Autopista, Puente 25 de Abril y Margen Sur. Cerca también de todas las líneas de transporte de autobuses, tranvía, estación de tren y rodeado de comercio local, farmacias, bancos, colegios, institutos, entre otros. ¡Venga a comprobarlo por sí mismo! ___ ¿Le ha gustado nuestra presentación de este inmueble? ¡Podemos hacer lo mismo por usted! Ofrecemos una valoración de mercado personalizada para su vivienda por parte de uno de nuestros especialistas. Contacte con nosotros para saber más. ___ Choice Investments ® lleva 8 años creciendo con el éxito de nuestros clientes y haciendo que los negocios ocurran aquí y ahora. Somos una red sólida de expertos en el mercado y asesores empresariales para clientes nacionales en Lisboa, Oporto, Algarve y también con un gran volumen de clientes internacionales de EE.UU., Emiratos Árabes Unidos, Hong Kong, Australia y Europa. Nuestro ADN es la construcción de una relación sólida con nuestros clientes. ___ Nota: Los muebles no están incluidos. Todas las fotografías utilizadas son para fines ilustrativos. Las descripciones, dimensiones, referencias a condiciones y autorizaciones necesarias para el uso y la ocupación pueden diferir en relación con cada propiedad individual y no están destinadas a ser invocadas ni a formar parte de ningún contrato, a menos que se incorporen específicamente por escrito en el contrato.",
